Date,Time_hms,Year,DOY,TOD,Dolphin,Humpback,Minke ,Noise,Sampling_method,SST,SSS,Chl_0,Chl_15,Wind_speed,Tide_level
05/06/2022,22:29:00,2022,156,2229,0,0,0,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,NA
06/06/2022,22:29:00,2022,157,2229,0,0,1,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,0.79
07/06/2022,22:29:00,2022,158,2229,0,0,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,0.98
08/06/2022,22:29:00,2022,159,2229,0,0,1,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,0.92
09/06/2022,22:29:00,2022,160,2229,1,1,1,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,0.84
10/06/2022,22:29:00,2022,161,2229,0,1,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.83
11/06/2022,22:29:00,2022,162,2229,0,1,1,0,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
24/06/2022,22:29:00,2022,175,2229,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,NA
25/06/2022,22:29:00,2022,176,2229,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.64
26/06/2022,22:29:00,2022,177,2229,0,1,1,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.57
27/06/2022,22:29:00,2022,178,2229,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.41
28/06/2022,22:29:00,2022,179,2229,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.17
29/06/2022,22:29:00,2022,180,2229,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,0.94
30/06/2022,22:29:00,2022,181,2229,0,1,0,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,0.77
01/07/2022,22:29:00,2022,182,2229,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.64
02/07/2022,22:29:00,2022,183,2229,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.61
03/07/2022,22:29:00,2022,184,2229,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.56
04/07/2022,22:29:00,2022,185,2229,0,1,0,0,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.73
06/07/2022,22:29:00,2022,187,2229,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.03
07/07/2022,22:29:00,2022,188,2229,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,0.97
08/07/2022,22:29:00,2022,189,2229,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,0.89
01/08/2022,22:29:00,2022,213,2229,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.41
02/08/2022,22:29:00,2022,214,2229,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.54
13/09/2022,22:29:00,2022,256,2229,0,1,0,0,Duty cycle,22.41,34.62,0.026,0.024,7.41,0.2
19/02/2021,22:30:00,2021,50,2230,1,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.33
12/04/2021,22:30:00,2021,102,2230,0,0,0,1,Duty cycle,26.46,34.11,0.024,0.018,7.29,0.91
01/05/2021,22:30:00,2021,121,2230,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,22:30:00,2021,122,2230,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.09
03/05/2021,22:30:00,2021,123,2230,1,0,1,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1
04/05/2021,22:30:00,2021,124,2230,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.9
05/05/2021,22:30:00,2021,125,2230,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.82
14/09/2022,22:39:00,2022,257,2239,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.68
19/02/2021,22:45:00,2021,50,2245,1,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.34
12/04/2021,22:45:00,2021,102,2245,0,0,0,1,Duty cycle,26.46,34.11,0.024,0.018,7.29,1.02
01/05/2021,22:45:00,2021,121,2245,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,22:45:00,2021,122,2245,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.1
03/05/2021,22:45:00,2021,123,2245,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.01
04/05/2021,22:45:00,2021,124,2245,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.92
05/05/2021,22:45:00,2021,125,2245,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.84
19/06/2021,22:58:00,2021,170,2258,0,1,1,1,Continuous,22.86,35.99,0.027,0.024,9.77,0.54
20/06/2021,22:58:00,2021,171,2258,1,0,0,1,Continuous,23.02,35.99,0.027,0.024,4.54,0.41
21/06/2021,22:58:00,2021,172,2258,1,1,1,0,Continuous,22.88,34.28,0.027,0.024,9.13,0.62
14/06/2021,22:59:00,2021,165,2259,0,1,1,1,Continuous,23.59,34.73,0.028,0.022,3.94,0.67
15/06/2021,22:59:00,2021,166,2259,1,0,1,1,Continuous,23.4,34.73,0.028,0.022,2.61,0.64
16/06/2021,22:59:00,2021,167,2259,0,1,1,0,Continuous,23.87,35.45,0.027,0.024,6.29,NA
17/06/2021,22:59:00,2021,168,2259,1,1,0,0,Continuous,23.52,35.45,0.027,0.024,5.45,0.82
18/06/2021,22:59:00,2021,169,2259,0,1,1,1,Continuous,23.41,35.99,0.027,0.024,8.23,0.7
23/06/2021,22:59:00,2021,174,2259,0,1,1,0,Continuous,23.56,34.28,0.027,0.028,10.29,2.2
24/06/2021,22:59:00,2021,175,2259,1,1,1,0,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.48
25/06/2021,22:59:00,2021,176,2259,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,0.94
26/06/2021,22:59:00,2021,177,2259,0,1,0,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,0.56
27/06/2021,22:59:00,2021,178,2259,0,1,1,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.39
28/06/2021,22:59:00,2021,179,2259,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.42
29/06/2021,22:59:00,2021,180,2259,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.65
30/06/2021,22:59:00,2021,181,2259,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,0.81
01/07/2021,22:59:00,2021,182,2259,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,0.75
02/07/2021,22:59:00,2021,183,2259,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,0.68
03/07/2021,22:59:00,2021,184,2259,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,0.6
04/07/2021,22:59:00,2021,185,2259,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,0.9
05/07/2021,22:59:00,2021,186,2259,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,0.79
06/07/2021,22:59:00,2021,187,2259,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.85
07/07/2021,22:59:00,2021,188,2259,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,1.76
08/07/2021,22:59:00,2021,189,2259,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.59
09/07/2021,22:59:00,2021,190,2259,0,1,0,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.36
10/07/2021,22:59:00,2021,191,2259,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.1
11/07/2021,22:59:00,2021,192,2259,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,0.85
12/07/2021,22:59:00,2021,193,2259,0,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.64
13/07/2021,22:59:00,2021,194,2259,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.53
14/07/2021,22:59:00,2021,195,2259,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.46
16/07/2021,22:59:00,2021,197,2259,1,1,0,0,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.69
01/08/2021,22:59:00,2021,213,2259,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,0.69
02/08/2021,22:59:00,2021,214,2259,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,0.64
01/10/2021,22:59:00,2021,274,2259,1,1,0,0,Duty cycle,22.55,34.52,0.024,0.021,5.85,1.19
16/10/2021,22:59:00,2021,289,2259,0,1,0,1,Duty cycle,23.38,35.89,0.022,0.024,5.46,0.86
28/02/2022,22:59:00,2022,59,2259,0,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,NA
20/03/2022,22:59:00,2022,79,2259,1,0,0,0,Duty cycle,27.04,31.98,0.037,0.044,10.1,0.58
02/04/2022,22:59:00,2022,92,2259,0,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,0.84
01/05/2022,22:59:00,2022,121,2259,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.11
02/05/2022,22:59:00,2022,122,2259,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,0.91
03/05/2022,22:59:00,2022,123,2259,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.8
04/05/2022,22:59:00,2022,124,2259,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.77
01/06/2022,22:59:00,2022,152,2259,0,1,1,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,0.88
02/06/2022,22:59:00,2022,153,2259,0,1,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.76
02/06/2022,22:59:00,2022,153,2259,0,0,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.76
03/06/2022,22:59:00,2022,154,2259,0,0,1,1,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.73
04/06/2022,22:59:00,2022,155,2259,0,1,1,0,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.7
05/06/2022,22:59:00,2022,156,2259,0,0,1,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,NA
06/06/2022,22:59:00,2022,157,2259,0,0,1,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,0.8
07/06/2022,22:59:00,2022,158,2259,0,0,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.01
08/06/2022,22:59:00,2022,159,2259,0,0,1,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,0.96
09/06/2022,22:59:00,2022,160,2259,0,1,0,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,0.88
10/06/2022,22:59:00,2022,161,2259,0,0,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.83
11/06/2022,22:59:00,2022,162,2259,0,1,1,0,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
24/06/2022,22:59:00,2022,175,2259,0,1,1,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,NA
25/06/2022,22:59:00,2022,176,2259,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.69
26/06/2022,22:59:00,2022,177,2259,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.62
27/06/2022,22:59:00,2022,178,2259,0,1,1,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.6
28/06/2022,22:59:00,2022,179,2259,0,1,1,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.37
29/06/2022,22:59:00,2022,180,2259,0,1,0,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.12
30/06/2022,22:59:00,2022,181,2259,0,1,0,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,0.91
01/07/2022,22:59:00,2022,182,2259,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.73
02/07/2022,22:59:00,2022,183,2259,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.64
03/07/2022,22:59:00,2022,184,2259,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.54
04/07/2022,22:59:00,2022,185,2259,0,1,0,0,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.66
06/07/2022,22:59:00,2022,187,2259,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.06
07/07/2022,22:59:00,2022,188,2259,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.01
08/07/2022,22:59:00,2022,189,2259,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,0.94
01/08/2022,22:59:00,2022,213,2259,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.49
02/08/2022,22:59:00,2022,214,2259,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.51
13/09/2022,22:59:00,2022,256,2259,0,1,0,0,Duty cycle,22.41,34.62,0.026,0.024,7.41,0.27
14/09/2022,22:59:00,2022,257,2259,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,0.29
19/02/2021,23:00:00,2021,50,2300,1,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.35
12/04/2021,23:00:00,2021,102,2300,0,0,0,0,Duty cycle,26.46,34.11,0.024,0.018,7.29,1.13
01/05/2021,23:00:00,2021,121,2300,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,23:00:00,2021,122,2300,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.12
03/05/2021,23:00:00,2021,123,2300,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.02
04/05/2021,23:00:00,2021,124,2300,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.93
05/05/2021,23:00:00,2021,125,2300,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.86
19/02/2021,23:15:00,2021,50,2315,1,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.36
12/04/2021,23:15:00,2021,102,2315,0,0,0,0,Duty cycle,26.46,34.11,0.024,0.018,7.29,1.24
01/05/2021,23:15:00,2021,121,2315,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,23:15:00,2021,122,2315,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.13
03/05/2021,23:15:00,2021,123,2315,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.04
04/05/2021,23:15:00,2021,124,2315,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.94
05/05/2021,23:15:00,2021,125,2315,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.87
23/06/2021,23:29:00,2021,174,2329,0,1,0,0,Continuous,23.56,34.28,0.027,0.028,10.29,2.38
24/06/2021,23:29:00,2021,175,2329,1,1,0,0,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.78
25/06/2021,23:29:00,2021,176,2329,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.23
25/06/2021,23:29:00,2021,176,2329,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.23
27/06/2021,23:29:00,2021,178,2329,0,1,1,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.49
28/06/2021,23:29:00,2021,179,2329,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.42
30/06/2021,23:29:00,2021,181,2329,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,0.86
01/07/2021,23:29:00,2021,182,2329,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,0.79
02/07/2021,23:29:00,2021,183,2329,0,1,1,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,0.71
03/07/2021,23:29:00,2021,184,2329,0,1,1,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,0.62
04/07/2021,23:29:00,2021,185,2329,0,1,1,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,0.56
05/07/2021,23:29:00,2021,186,2329,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,0.84
06/07/2021,23:29:00,2021,187,2329,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.93
07/07/2021,23:29:00,2021,188,2329,0,1,1,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,1.9
08/07/2021,23:29:00,2021,189,2329,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.77
09/07/2021,23:29:00,2021,190,2329,0,1,1,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.57
10/07/2021,23:29:00,2021,191,2329,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.31
11/07/2021,23:29:00,2021,192,2329,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,1.04
12/07/2021,23:29:00,2021,193,2329,0,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.78
13/07/2021,23:29:00,2021,194,2329,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.6
14/07/2021,23:29:00,2021,195,2329,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.51
16/07/2021,23:29:00,2021,197,2329,1,1,1,0,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.72
01/08/2021,23:29:00,2021,213,2329,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,0.72
02/08/2021,23:29:00,2021,214,2329,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,0.65
01/10/2021,23:29:00,2021,274,2329,1,1,0,0,Duty cycle,22.55,34.52,0.024,0.021,5.85,1.19
16/10/2021,23:29:00,2021,289,2329,0,1,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,0.91
28/02/2022,23:29:00,2022,59,2329,0,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,NA
20/03/2022,23:29:00,2022,79,2329,1,0,0,0,Duty cycle,27.04,31.98,0.037,0.044,10.1,0.78
02/04/2022,23:29:00,2022,92,2329,0,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.07
01/05/2022,23:29:00,2022,121,2329,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.34
02/05/2022,23:29:00,2022,122,2329,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.11
03/05/2022,23:29:00,2022,123,2329,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.93
04/05/2022,23:29:00,2022,124,2329,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.84
01/06/2022,23:29:00,2022,152,2329,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,1.03
02/06/2022,23:29:00,2022,153,2329,0,1,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.86
02/06/2022,23:29:00,2022,153,2329,0,0,1,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.86
03/06/2022,23:29:00,2022,154,2329,0,0,0,1,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.77
04/06/2022,23:29:00,2022,155,2329,0,1,1,0,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.68
05/06/2022,23:29:00,2022,156,2329,0,0,1,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,NA
06/06/2022,23:29:00,2022,157,2329,0,0,1,1,Duty cycle,23.9,33.86,0.036,0.041,6.97,0.8
07/06/2022,23:29:00,2022,158,2329,0,0,0,1,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.03
08/06/2022,23:29:00,2022,159,2329,0,0,0,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,0.99
09/06/2022,23:29:00,2022,160,2329,0,1,0,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,0.93
10/06/2022,23:29:00,2022,161,2329,1,1,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,0.33
11/06/2022,23:29:00,2022,162,2329,0,1,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
24/06/2022,23:29:00,2022,175,2329,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,NA
25/06/2022,23:29:00,2022,176,2329,0,1,1,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,0.75
26/06/2022,23:29:00,2022,177,2329,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,0.67
27/06/2022,23:29:00,2022,178,2329,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.78
28/06/2022,23:29:00,2022,179,2329,0,1,1,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.57
29/06/2022,23:29:00,2022,180,2329,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.32
30/06/2022,23:29:00,2022,181,2329,0,1,0,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,1.09
01/07/2022,23:29:00,2022,182,2329,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.87
02/07/2022,23:29:00,2022,183,2329,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.72
03/07/2022,23:29:00,2022,184,2329,0,1,0,1,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.64
04/07/2022,23:29:00,2022,185,2329,0,1,0,0,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.62
06/07/2022,23:29:00,2022,187,2329,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.09
07/07/2022,23:29:00,2022,188,2329,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.05
08/07/2022,23:29:00,2022,189,2329,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1
01/08/2022,23:29:00,2022,213,2329,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.57
02/08/2022,23:29:00,2022,214,2329,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.48
13/09/2022,23:29:00,2022,256,2329,0,1,0,0,Duty cycle,22.41,34.62,0.026,0.024,7.41,0.41
19/02/2021,23:30:00,2021,50,2330,1,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.37
12/04/2021,23:30:00,2021,102,2330,0,0,0,0,Duty cycle,26.46,34.11,0.024,0.018,7.29,1.35
02/05/2021,23:30:00,2021,122,2330,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.15
03/05/2021,23:30:00,2021,123,2330,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.05
04/05/2021,23:30:00,2021,124,2330,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.96
05/05/2021,23:30:00,2021,125,2330,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.89
14/09/2022,23:30:00,2022,257,2330,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,0.35
08/02/2021,23:41:00,2021,39,2341,0,0,0,0,Continuous,27.17,35.18,0.044,0.04,6.33,0.66
19/02/2021,23:45:00,2021,50,2345,0,0,0,0,Duty cycle,27.26,35.3,0.038,0.044,5.41,1.38
12/04/2021,23:45:00,2021,102,2345,0,0,0,0,Duty cycle,26.46,34.11,0.024,0.018,7.29,1.46
02/05/2021,23:45:00,2021,122,2345,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.16
03/05/2021,23:45:00,2021,123,2345,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.06
04/05/2021,23:45:00,2021,124,2345,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,0.97
05/05/2021,23:45:00,2021,125,2345,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.91
19/06/2022,23:58:00,2022,170,2358,0,1,1,1,Continuous,23.07,36.26,0.036,0.036,11.01,NA
24/06/2021,23:59:00,2021,175,2359,1,1,0,0,Duty cycle,23.24,34.28,0.027,0.028,2.85,2.06
25/06/2021,23:59:00,2021,176,2359,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.54
26/06/2021,23:59:00,2021,177,2359,0,1,0,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,1.03
28/06/2021,23:59:00,2021,179,2359,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.47
29/06/2021,23:59:00,2021,180,2359,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.57
30/06/2021,23:59:00,2021,181,2359,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,0.91
01/07/2021,23:59:00,2021,182,2359,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,0.84
02/07/2021,23:59:00,2021,183,2359,0,1,1,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,0.75
03/07/2021,23:59:00,2021,184,2359,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,0.65
04/07/2021,23:59:00,2021,185,2359,0,1,1,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,0.57
05/07/2021,23:59:00,2021,186,2359,0,1,1,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,0.9
06/07/2021,23:59:00,2021,187,2359,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.96
07/07/2021,23:59:00,2021,188,2359,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,6.71,1.99
08/07/2021,23:59:00,2021,189,2359,0,1,0,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.92
09/07/2021,23:59:00,2021,190,2359,0,1,1,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.77
10/07/2021,23:59:00,2021,191,2359,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.53
11/07/2021,23:59:00,2021,192,2359,0,1,1,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,1.26
12/07/2021,23:59:00,2021,193,2359,0,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.97
13/07/2021,23:59:00,2021,194,2359,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.73
14/07/2021,23:59:00,2021,195,2359,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.56
16/07/2021,23:59:00,2021,197,2359,1,1,0,0,Duty cycle,22.74,34.29,0.022,0.024,5.23,1.74
01/08/2021,23:59:00,2021,213,2359,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,0.77
02/08/2021,23:59:00,2021,214,2359,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,0.67
01/10/2021,23:59:00,2021,274,2359,1,1,0,1,Duty cycle,22.55,34.52,0.024,0.021,5.85,1.13
16/10/2021,23:59:00,2021,289,2359,0,1,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,0.97
28/02/2022,23:59:00,2022,59,2359,0,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,NA
20/03/2022,23:59:00,2022,79,2359,1,0,0,0,Duty cycle,27.04,31.98,0.037,0.044,10.1,1.02
02/04/2022,23:59:00,2022,92,2359,1,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.32
01/05/2022,23:59:00,2022,121,2359,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.58
02/05/2022,23:59:00,2022,122,2359,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.33
